genres,artists,acousticness,danceability,duration_ms,energy,liveness,speechiness,valence,popularity
"['hopebeat', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'neo mellow', 'piano rock', 'pop rock', 'stomp and holler']",Andrew McMahon in the Wilderness,4,49,242.448,75,20,9,20,5450
"['big room', 'edm', 'moldovan pop', 'progressive house', 'trance', 'uplifting trance']",Andrew Rayel,2,53,224,93,46,5,6,0
"['exotica', 'lounge', 'space age pop']",André Popp,78,42,162.67533,33,39,5,60,400
"['easy listening', 'operatic pop', 'pop violin']",André Rieu,74,20,214.3935,26,17,4,19,5150
"['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'pop argentino', 'rock en espanol']",Andrés Calamaro,31,59,240.9546,79,33,3,72,6500
"['latin pop', 'pop flamenco', 'rumba', 'spanish pop']",Andy & Lucas,53,68,258.98,78,37,10,65,4350
"['adult standards', 'bubblegum pop', 'disco', 'mellow gold', 'soft rock']",Andy Gibb,22,66,252.03771,59,24,3,73,3568
"['dance pop', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",Andy Grammer,13,65,188.3855,74,18,4,55,6543
"['brill building pop', 'bubblegum pop']",Andy Kim,36,64,192.3865,71,14,4,75,4500
"['c-pop', 'cantopop', 'classic cantopop', 'classic mandopop', 'mandopop']",Andy Lau,41,60,249.2135,47,23,3,40,4800
"['adult standards', 'brill building pop', 'easy listening', 'mellow gold']",Andy Williams,78,33,171.0248,31,19,4,39,3081
"['melancholia', 'norwegian pop', 'norwegian singer-songwriter']",Ane Brun,52,63,218.6878,61,25,4,56,5400
"['escape room', 'hip pop', 'lgbtq+ hip hop', 'native american hip hop', 'transpop', 'trap queen']",Angel Haze,14,65,189.531,88,22,36,74,4800
"['alternative americana', 'art pop', 'chamber psych', 'freak folk', 'indie folk', 'indie pop', 'indie rock']",Angel Olsen,64,38,167.50233,31,11,4,26,5700
"['latin', 'latin hip hop', 'latin pop', 'reggaeton', 'trap latino', 'tropical']",Angel Y Khriz,17,77,243.9066,89,7,5,81,6580
['pop romantico'],Angela Carrasco,58,41,307.5735,40,14,4,32,4800
"['c-pop', 'mandopop']",Angela Chang,46,55,243.84,62,24,4,60,5250
"['emo', 'pop punk', 'pop rock', 'socal pop punk']",Angels & Airwaves,2,50,293.38858,89,22,6,50,4683
['hip pop'],Angie Martinez,7,85,252.52,60,29,32,59,5300
"['anti-folk', 'buffalo ny indie', 'ectofolk', 'folk', 'lilith', 'pop rock', 'singer-songwriter', ""women's music""]",Ani DiFranco,55,60,273.33571,36,14,9,36,4088
"['alternative dance', 'alternative rock', 'art pop', 'baltimore indie', 'chillwave', 'dance-punk', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'noise pop', 'nu gaze']",Animal Collective,38,46,328.08775,75,34,7,48,4663
"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",Animotion,0,67,337.247,61,63,8,43,4050
['space age pop'],Anita Darian,97,35,294.1998,15,11,4,20,280
"['classic swedish pop', 'dansband', 'vintage swedish pop']",Anita Lindblom,62,52,149.867,63,38,6,90,1300
"['c-pop', 'cantopop', 'classic cantopop', 'classic mandopop', 'vintage chinese pop']",Anita Mui,49,46,268.0888,49,9,3,32,4320
"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",Anitta,26,83,226.32567,67,11,10,73,7667
['canadian pop'],Anjulie,33,64,199.884,75,11,4,36,7150
"['adult standards', 'canadian country', 'canadian pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",Ann Murray,97,33,184.693,46,19,6,74,1500
"['indie cafe pop', 'pop', 'social media pop', 'viral pop']",Anna Clendening,56,62,215.6344,46,13,9,40,6560
"['classic russian pop', 'russian folk']",Anna German,55,47,207.2815,33,24,4,59,3600
['classic polish pop'],Anna Jantar,60,63,190.08,52,12,4,70,4500
['post-teen pop'],Anna Margaret,9,69,186.8,80,19,4,76,5700
"['acoustic pop', 'lilith', 'pop rock']",Anna Nalick,58,42,268.307,43,11,3,45,5900
"['electropop', 'indie pop', 'indie poptimism', 'vapor pop', 'vapor soul']",Anna of the North,33,61,230.44375,64,20,7,40,6200
"['c-pop', 'classic cantopop', 'vintage chinese pop']",Annabelle Lui,57,36,195.6335,33,33,3,27,4050
"['adult standards', 'canadian country', 'canadian pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",Anne Murray,41,52,195.97688,41,13,3,43,4196
"['choral', 'classical mezzo-soprano', 'classical performance', 'opera', 'operatic pop']",Anne Sofie von Otter,94,24,423.107,6,26,4,8,4600
"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",Anne-Marie,23,71,213.33422,71,24,9,66,7400
"['europop', 'folk', 'mellow gold', 'new wave pop', 'pop rock', 'soft rock']",Annie Lennox,24,59,266.75755,59,18,5,50,4854
['la pop'],Annika Wells,11,49,225.487,72,9,4,24,7020
"['c86', 'tape club', 'twee pop']",Another Sunny Day,0,42,278.44,91,28,3,95,3900
"['classic persian pop', 'persian pop', 'persian traditional']",Anoushirvan Rohani,67,44,313.74375,46,13,4,46,3200
['japanese city pop'],Anri,26,67,254.41695,72,16,4,71,4084
"['dance pop', 'pop']",Ansel Elgort,4,68,206.0865,68,16,9,53,6500
"['indie cafe pop', 'pop', 'social media pop']",Anson Seabra,94,62,210.78425,12,17,6,37,6950
['pop'],Ant Saunders,18,87,223.258,44,7,7,70,7700
"['ccm', 'christian alternative rock', 'christian music', 'viral pop']",Anthem Lights,41,49,220.7305,47,8,3,46,6050
['indie pop'],Anthony Amorim,95,89,215.346,18,9,39,39,5900
"['classic uk pop', 'merseybeat']",Anthony Newley,79,27,138.1656,40,43,17,35,3000
"['bachata', 'bachata dominicana', 'dominican pop', 'latin', 'tropical']",Anthony Santos,31,75,279.77167,67,8,7,82,5322
"['pop punk', 'punk', 'ska punk', 'skate punk']",Anti-Flag,1,41,164.02883,86,21,11,70,4817
"[""canzone d'autore"", 'classic italian pop', 'italian adult pop']",Antonello Venditti,52,43,324.10233,44,21,3,47,5100
"['cantautor', 'rumba', 'spanish new wave', 'spanish pop']",Antonio Flores,8,36,326.893,83,96,41,36,5400
"['grupera', 'latin', 'latin pop', 'regional mexican']",Antonio Sol,32,46,165.533,57,10,11,37,5700
"['greek pop', 'laiko']",Antonis Remos,80,79,186.307,46,9,6,69,4900
"['bachata dominicana', 'dominican pop', 'latin', 'tropical']",Antony Santos,31,69,312.43368,54,14,6,88,4237
"['bhajan', 'classic bollywood', 'desi pop', 'filmi', 'ghazal', 'modern bollywood', 'sufi']",Anuradha,1,84,405.707,44,9,7,44,5400
"['bhajan', 'classic bollywood', 'desi pop', 'filmi', 'ghazal', 'modern bollywood', 'sufi']",Anuradha Paudwal,92,54,236.25327,26,29,16,73,1353
"['deep indian pop', 'filmi', 'tamil pop']",Anuradha Sriram,20,67,465.133,36,4,6,50,4900
"['acoustic pop', 'ann arbor indie']",Anya Marina,13,45,213.533,39,12,3,14,4800
"['deep new wave', 'new romantic', 'new wave', 'synthpop']",Anything Box,0,65,306.747,72,3,4,95,4000
"['japanese city pop', 'japanese new wave']",Anzen Chitai,20,57,261.1814,50,45,3,52,4480
"['antiviral pop', 'comic', 'video game music']",Aperture Science Psychoacoustic Laboratories,45,70,160.3665,48,14,4,88,5050
"['alternative metal', 'bow pop', 'cello', 'nu metal', 'symphonic metal']",Apocalyptica,14,38,226.99663,59,10,4,27,5075
"['emo', 'pop punk', 'pop rock', 'screamo']",Apparat,43,48,263.1385,45,32,5,20,4550
"['bubblegum dance', 'dance pop', 'eurodance', 'europop']",Aqua,6,70,217.0652,93,19,4,80,4540
"['anime', 'j-pop', 'j-poprock', 'j-rock']",Aqua Timez,0,49,298.342,93,20,6,53,5333
"['indie anthem-folk', 'indie cafe pop', 'vapor soul']",Aquilo,84,27,242.172,31,6,4,10,6000
"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'permanent wave', 'quebec indie', 'rock']",Arcade Fire,19,44,284.11052,73,19,4,41,5452
"['alternative pop', 'alternative rock', 'emo', 'emo punk', 'gbvfi', 'indie punk', 'indie rock', 'lo-fi', 'lo-fi emo', 'post-hardcore', 'triangle indie']",Archers Of Loaf,4,47,252.53475,77,21,5,65,3600
"['brill building pop', 'bubblegum pop', 'classic canadian rock', 'folk rock', 'rock-and-roll']",Archie,6,78,248.268,58,5,14,82,4900
"['afrofuturism', 'alternative r&b', 'art pop', 'escape room', 'indie soul', 'la pop']",Archive,13,46,353.573,65,16,5,7,5400
['uk alternative pop'],Ardyn,21,52,265.759,84,21,4,59,6300
['classic persian pop'],Aref,70,26,279.693,63,34,4,36,3800
"['classic peruvian pop', 'peruvian rock']",Arena Hash,17,69,225.947,77,9,5,87,5150
"['art rock', 'blues rock', 'classic rock', 'classic uk pop', 'progressive rock', 'psychedelic rock', 'symphonic rock']",Argent,35,44,385.631,44,33,3,48,3733
"['alternative r&b', 'dmv rap', 'indie r&b', 'indie soul', 'neo soul', 'pop', 'r&b', 'urban contemporary']",Ari Lennox,19,74,208.351,51,24,12,55,6263
"['pop', 'post-teen pop']",Aria,0,52,256.133,76,34,7,72,4500
"['pop', 'post-teen pop']",Ariana Grande,26,63,200.77274,59,20,9,46,6870
['classic israeli pop'],Aric Lavie,83,33,241.907,58,17,3,26,3900
"['alternative dance', 'alternative rock', 'art pop', 'chillwave', 'experimental pop', 'freak folk', 'indie garage rock', 'indie pop', 'la indie', 'neo-psychedelic', 'new rave', 'new weird america', 'nu gaze']",Ariel Pink,23,53,262.73,55,29,3,52,5850
"['classic israeli pop', 'israeli rock', 'israeli singer-songwriter']",Ariel Zilber,28,74,254,44,18,4,84,4000
"['emo rap', 'pop rap', 'sad rap']",Aries,19,62,162.7246,67,18,4,57,6580
"['desi pop', 'filmi', 'modern bollywood']",Arijit Singh,38,56,246.70267,66,18,4,39,913
"['classic israeli pop', 'israeli pop', 'israeli rock', 'israeli singer-songwriter']",Arik Einstein,51,54,253.616,49,11,3,52,3986
"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'trap soul']",Arin Ray,19,70,219.693,63,11,9,51,6133
"['pop rap', 'rhode island rap']",Arizona Zervas,12,70,168.48355,67,20,13,55,7436
"['indie pop', 'modern rock']",Arlie,0,47,200.467,89,51,7,71,6100
"['deep groove house', 'deep house', 'disco house', 'house', 'pop dance', 'speed garage', 'uk dance', 'vocal house']",Armand Van Helden,1,73,291.12386,78,18,20,74,5386
"['bolero', 'cancion melodica', 'latin', 'latin pop', 'nueva cancion', 'velha guarda']",Armando Manzanero,57,54,164.2637,38,17,5,45,4265
"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",Armin van Buuren,2,55,216.9722,90,45,7,8,1340
['swedish pop'],AronChupa,60,89,166.875,80,11,24,55,5600
['uk pop'],Arrow Benjamin,1,32,213.019,85,48,8,8,6700
"['ambient', 'art pop', 'art rock', 'cello', 'chamber psych', 'experimental', 'fourth world', 'freak folk', 'minimalism']",Arthur Russell,27,56,288.725,30,19,6,29,3725
"['alternative pop rock', 'neon pop punk', 'pop emo', 'pop punk', 'texas pop punk']",Artist Vs Poet,10,66,198.5145,73,8,7,73,5450
"['israeli pop', 'israeli rock']",Asaf Avidan,22,83,215.187,67,17,6,53,6600
['pop'],Ash,1,25,173.7535,86,25,12,50,4800
"['chutney', 'classic bollywood', 'desi pop', 'filmi', 'sufi']",Asha Bhosle,92,55,236.18892,38,22,16,70,606
"['dance pop', 'hip hop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",Ashanti,21,71,246.22478,65,15,12,62,5545
"['indie pop', 'pop']",Ashe,35,59,193.7366,51,15,6,28,7040
"['alternative hip hop', 'indie pop rap', 'pop rap', 'rap']",Asher Roth,9,71,241.933,83,42,24,66,6300
"['dance pop', 'post-teen pop']",Ashlee Simpson,2,59,193.08,82,23,6,76,4550
"['arkansas country', 'contemporary country', 'country', 'country pop']",Ashley McBryde,23,59,200.0265,58,12,4,59,6200
"['contemporary country', 'country', 'country dawn', 'country pop', 'kentucky roots']",Ashley Monroe,4,52,224.9135,77,17,3,43,5500
"['dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",Ashley Tisdale,9,62,223.23829,85,22,8,53,5036
['pop'],Ashnikko,11,74,164.83123,64,19,13,65,7038
"['anime', 'anime score', 'j-pop', 'j-poprock', 'j-rock', 'japanese emo', 'japanese pop punk', 'otacore']",Asia,19,35,281.7125,77,22,5,43,3606
['classic israeli pop'],Astar Shamir,1,44,307.667,55,11,3,43,4000
"['dance pop', 'electropop', 'norwegian pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",Astrid S,10,59,209.199,73,10,7,39,6833
"['indie poptimism', 'vapor pop', 'vapor soul']",Astronomyy,63,59,296.267,48,9,4,7,6700
"['colombian rock', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",Aterciopelados,9,68,196.7522,78,15,6,75,5260
"['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",Atif Aslam,25,49,312.893,57,11,8,67,5500
"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop']",Atlas Genius,1,72,217.387,82,9,4,54,5600
"['art pop', 'atlanta indie', 'chillwave', 'freak folk', 'garage psych', 'indie rock', 'modern dream pop', 'noise pop', 'nu gaze']",Atlas Sound,4,54,238.893,92,21,7,35,4500
"['alternative hip hop', 'conscious hip hop', 'minnesota hip hop', 'pop rap']",Atmosphere,24,74,245.1803,71,27,29,60,4389
"['bubblegum dance', 'candy pop', 'dance pop', 'europop', 'girl group']",Atomic Kitten,4,77,198.822,68,9,3,62,6533
"['alternative metal', 'melodic metalcore', 'metalcore', 'nu metal', 'pop punk', 'rap rock', 'screamo']",Atreyu,0,36,226.41942,94,24,15,41,4611
['indie pop'],Atta Boy,55,49,293.493,38,9,7,7,4800
"['deep pop edm', 'indie poptimism', 'pop']",Au/Ra,29,56,193.17171,55,12,5,33,7200
"['chillstep', 'complextro', 'dubstep', 'edm', 'electro house', 'future bass', 'gaming edm', 'melodic dubstep', 'pop edm']",Au5,0,53,347.826,93,11,12,23,5200
"['big room', 'edm', 'electro house', 'electropop', 'indie poptimism', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",Audien,5,65,282.651,85,25,8,46,5833
"['dance pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap', 'urban contemporary']",August Alsina,7,54,257.86918,64,28,12,36,5936
"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock']",Augustana,7,37,240.169,67,11,3,38,5033
"['brazilian edm', 'pop dance']",Aury,46,68,172.8255,69,21,4,82,0
"['dance pop', 'pop', 'post-teen pop', 'viral pop']",Austin Mahone,4,69,196.0165,78,27,4,80,6067
"['post-teen pop', 'social media pop']",Austin Moon,1,66,174.16,85,11,7,75,5060
"['folk-pop', 'indiecoustica', 'stomp and holler']",Austin Plaine,19,59,196.24,70,12,3,17,5300
"['abstract', 'ambient', 'ambient techno', 'art pop', 'bass music', 'chamber psych', 'drill and bass', 'drone', 'electro', 'electronica', 'experimental', 'fourth world', 'glitch', 'intelligent dance music', 'microhouse', 'ninja', 'outsider house', 'techno', 'uk experimental electronic']",Autechre,28,71,430.62,61,10,4,49,4250
"['deep tropical house', 'edm', 'electropop', 'house', 'indie poptimism', 'nu disco', 'pop dance', 'pop edm', 'tropical house', 'vapor soul', 'vapor twitch']",Autograf,25,80,197.419,69,13,4,18,6700
"['pop punk', 'skate punk']",Autopilot Off,0,45,203.8265,97,26,8,33,4350
"['dance pop', 'pop']",Ava Max,14,63,179.39872,68,16,6,50,7668
"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",Avant,22,69,256.79822,54,14,7,54,4891
"['bachata', 'bachata dominicana', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']",Aventura,36,79,263.19496,60,20,5,86,5655
['social media pop'],Avenue Beat,59,70,181.852,60,11,21,38,7400
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",Avicii,6,58,224.35426,81,17,4,48,6439
"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",Avril Lavigne,2,52,216.18265,82,24,6,49,5855
"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",Axwell,3,52,177.65633,84,34,6,34,6000
"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",Axwell /\ Ingrosso,3,65,203,74,31,3,57,7900
['jordanian pop'],Ayah Marar,0,73,247.933,87,10,4,75,6700
"['social media pop', 'trap']",Ayo & Teo,12,72,216.766,80,17,13,49,7550
"['afropop', 'world']",Ayub Ogada,96,58,338.68,5,8,4,54,4800
"['eurobeat', 'j-pop']",Ayumi Hamasaki,23,58,332.733,58,32,3,39,5200
"['desi pop', 'filmi', 'modern bollywood', 'sufi']",Ayushmann Khurrana,27,68,240.787,62,11,3,48,5000
"['bmore', 'dance pop', 'escape room', 'hip house', 'hip pop', 'lgbtq+ hip hop', 'pop', 'pop dance', 'pop rap', 'trap queen']",Azealia Banks,1,67,214.21643,79,12,12,38,5671
"['art rock', 'classic uk pop', 'dance rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'sophisti-pop', 'synthpop']",Aztec Camera,21,59,237.94,68,15,4,70,3183
"['rumba', 'spanish pop', 'spanish pop rock']",Azucar Moreno,5,72,252.067,87,4,5,91,5467
"['dance pop', 'latin', 'latin pop', 'latin viral pop', 'pop', 'post-teen pop', 'rap latina', 'reggaeton', 'trap latino']",B!G,16,84,273.252,76,21,24,72,3300
"['bubblegum dance', 'dance pop', 'europop', 'girl group']",B*Witched,9,69,185.18667,93,7,4,94,4600
"['alternative emo', 'emo', 'modern rock', 'new jersey indie', 'pop punk']",B-Front,9,49,244.8,77,22,6,15,0
"['dance pop', 'modern rock', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'talent show']",B. Miller,60,58,183.667,45,11,3,53,2000
"['deep southern trap', 'dirty south rap', 'gangster rap', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",B.G.,5,82,316.7094,76,12,20,69,4280
"['adult standards', 'brill building pop', 'bubblegum pop', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",B.J. Thomas,69,52,183.80675,47,16,4,66,5250
"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop dance', 'pop rap', 'rap', 'southern hip hop']",B.o.B,11,71,241.08151,70,17,15,49,5783
"['boy band', 'dance pop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'urban contemporary']",B2K,7,81,263.1439,62,9,11,74,4580
"['pop rap', 'urban contemporary']",B5,28,76,225.347,56,14,3,56,4300
"['anime', 'anime rock', 'j-poprock', 'otacore']",BACK-ON,1,47,227.467,94,31,10,59,5700
"['alternative r&b', 'art pop', 'electropop', 'indie poptimism', 'pop', 'vapor soul']",BANKS,39,51,246.26322,45,15,13,29,5744
"['indie poptimism', 'modern rock', 'pop', 'pop rock']",BANNERS,26,53,218.11829,70,18,4,48,6671
"['alternative r&b', 'edm', 'electropop', 'indie electropop', 'indie soul', 'tropical house', 'vapor soul', 'vapor twitch']",BAYNK,44,78,242.89167,53,11,16,33,6467
"['nz pop', 'pop']",BENEE,25,74,205.99236,58,16,4,47,7000
"['indie pop', 'la pop']",BETWEEN FRIENDS,52,27,235.226,57,9,25,30,7300
"['k-pop', 'k-pop boy group']",BIGBANG,17,70,235.17089,76,26,7,49,6078
"['k-pop', 'k-pop girl group']",BLACKPINK,9,69,195.46192,75,23,10,55,7628
"['anime', 'j-pop', 'j-poprock', 'j-rock', 'japanese alternative rock']",BLUE ENCOUNT,0,52,224.36,94,8,9,56,6900
"['k-pop', 'korean pop']",BOL4,55,63,197.613,81,7,10,74,6850
"['anime latino', 'j-poprock', 'otacore']",BRADIO,2,45,210.084,86,20,4,76,6300
"['k-pop', 'k-pop boy group']",BT,0,64,364.968,79,10,5,27,100
"['k-pop', 'k-pop boy group']",BTS,12,62,228.26229,77,20,13,53,6845
"['anime rock', 'j-poprock', 'otacore']",BURNOUT SYNDROMES,1,42,245.09333,95,34,9,35,6633
"['afropop', 'desert blues', 'griot', 'musique peule', 'world']",Baaba Maal,2,48,266.931,70,9,5,23,5500
"['argentine rock', 'electronica argentina', 'latin alternative', 'latin rock', 'pop electronico', 'rock en espanol']",Babasónicos,26,58,189.24367,69,16,3,67,6433
"['african percussion', 'afrobeat', 'afropop']",Babatunde Olatunji,33,60,289.55627,79,13,8,45,1545
"['alternative pop', 'alternative rock', 'grunge', 'minneapolis punk', 'riot grrrl']",Babes In Toyland ,0,33,175.67,86,18,6,65,3575
"['chicano rap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'latin hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'texas latin rap', 'urban contemporary']",Baby Bash,18,73,230.91726,60,19,10,59,5026
"['dirty south rap', 'pop rap', 'southern hip hop']",Baby Boy,4,85,222.013,34,14,32,77,4300
"['dirty south rap', 'pop rap', 'southern hip hop']",Baby Boy Da Prince,1,88,324.907,44,9,25,71,5700
"['dance pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Baby E,47,67,247.44,47,25,22,38,5400
"['beach music', 'brill building pop', 'classic soul', 'motown', 'rhythm and blues', 'southern soul']",Baby Washington,54,56,168.267,55,17,3,71,2950
"['pop', 'pop rap']",BabyJake,29,75,207.813,72,16,5,59,6850
"['dance pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Babyface,24,67,290.12311,57,17,5,52,3984
